,title,date,author,result,id
140,"Schools in Chengdu, Ningbo, Fuzhou and other places will start on March 2",2020/2/19,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=4d1088b9327bd6a2514b5d322b6a9417
141,"New virus emerges in Wenzhou, 40% of 490 cases are brand new mutant viruses",2020/2/19,Guangzhou Center for Disease Control and Prevention,FALSE,https://vp.fact.qq.com/article?id=4d7066b59ab6503e8d9d9a7fe9249af2
142,Zhonglou can suppress new coronavirus,2020/2/18,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=69c7bb4c969afaee23702b4de34a994c
143,Peach root is resistant to new coronavirus,2020/2/18,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=69df3a2f3c71a7cda23edd69aaa0bce3
144,Cash recovered from hospitals and other places during the epidemic will be directly destroyed,2020/2/18,Professional fact verification platform under Tencent News,suspect,https://vp.fact.qq.com/article?id=b21a4f802b817b962bbdd2f2a911bd89
145,Huyou can treat new coronavirus pneumonia,2020/2/18,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=35204cac8454344d1fdeb3d0c63c12a2
146,"Mild patients with sticky saliva touching the eyes, nose and nose will become severe",2020/2/18,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=42a0437f99346b6dbe2e9ea343815fa0
147,Chloroquine phosphate is a specific medicine for the treatment of new coronary pneumonia,2020/2/18,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=98ba30a1e2cbc74e540442b73b0251fe
148,"Whiskey, honey and boiling water are effective against new crown pneumonia",2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=cf9fbf2e2d0954b2a327d7f6d94c2444
149,Carambola leaves soaked in water can prevent new coronavirus,2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=f7468c048cdb1b0e6047dcbbd2473c37
150,"Xu Cuiqin, supplier of South China seafood market, confessed",2020/2/17,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8220668b556f0f71e699a55cb5967aef
151,Putting a napkin on the middle of the mask can effectively block the new crown virus,2020/2/17,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=6f6844038596d5f73b30c2611d839bd6
152,New coronavirus spreads through eye conjunctiva,2020/2/17,New Media Platform of Shanghai Poster Industry Group,suspect,https://vp.fact.qq.com/article?id=89b0541413f316f97c2263d6ae5a2599
153,Houttuynia cordata may prevent and treat new coronavirus pneumonia,2020/2/17,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=d3dcf7a7aa26a7c74d0124b2fbd10b45
154,"Don't eat freshwater fish! Confirmed faecal transmission, many places in the fish pond toilet",2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=4914be9ca2fa4d9814f49244756e6822
155,Ganoderma can prevent new coronavirus,2020/2/17,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",suspect,https://vp.fact.qq.com/article?id=b62b33d74db2104114324422c7dbc8aa
156,"""Girl chasing funeral car crying and calling mom"" passed away",2020/2/16,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=1fd2877abc4026daa06eb9157218f29a
157,Bird's nest can boost immune system and prevent new coronavirus,2020/2/16,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=e8c8ebcd0f8d55abea6249b79a340796
158,"Huang Yanling, a female graduate student at Wuhan Virus Institute, is a patient with new crown pneumonia",2020/2/16,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=aa9851bacbb24a4e8b3cee11c02c26bf
159,You can use indoor ozone to kill the new coronavirus,2020/2/16,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=24bf8b386526a4973dde239e85f896e3
160,"Drink hot water ginger soup, exercise, cover quilt, and sun to prevent new crown virus",2020/2/16,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=fefe1ff41fd277a7296a7d774b303a7e
161,Moxa leaves and moxibustion can kill bacteria and sterilize and prevent new coronavirus pneumonia,2020/2/16,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=e03335dc2d798cdce4ec913a9bce9a66
162,"From February 17 to the end of the epidemic prevention and control, all cars on the national highway are free of charge",2020/2/16,Professional fact verification platform under Tencent News,TRUE,https://vp.fact.qq.com/article?id=f8abf1676e86ae9a7e78f99362c120ac
163,"Do not play with snow, it will be infected with new coronavirus",2020/2/16,Zhuo Zheng Medical Doctor,FALSE,https://vp.fact.qq.com/article?id=6d847e5e3fe44da443cf1d7310a7df99
164,Agarwood can prevent new coronavirus,2020/2/15,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=56be959ea1d0683853f717d8ad032d16
165,Orange red can alleviate the symptoms of new coronavirus pneumonia,2020/2/15,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=072a0651e83572f882720b2743df926a
166,The negative pressure created by the exhaust fan in the bathroom will draw the germs of the sewer pipe into the air,2020/2/15,"Physics Teacher, Brandenburg University of Technology (BTU), Germany",suspect,https://vp.fact.qq.com/article?id=ed17c58742b8287e428d975863488c49
167,"Chinese American experts' ""self-help measures"" can treat new coronavirus pneumonia",2020/2/15,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=3dbe0635cf7296b236be9d33f0a76b34
168,Australia invests $ 2 billion to develop new crown pneumonia vaccine,2020/2/15,Editor-in-chief of today's topic,suspect,https://vp.fact.qq.com/article?id=1dee933b14c129cd05d1f71bd941df78
169,"New crown pneumonia outbreak in southern India, dozens confirmed, thousands isolated",2020/2/15,International Rumor Verification Agency,FALSE,https://vp.fact.qq.com/article?id=cc44001e4872fc446001e881af63e6e3
170,Wear antistatic clothing to isolate new coronavirus,2020/2/15,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=84c7a6e6ee36e499f77b63bed397a061
171,Sharing mercury underarm temperature needles can cause cross infection,2020/2/15,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=5021a3bdb4978ed9148294f733fc3b6c
172,New coronavirus may be present on rice produced in Hubei,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=18e4ed0ea3e8d3f403bc7bf38f9e0eaa
173,Fruit must be peeled when eating fruits during an epidemic,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=56d69cf3e258948eb576d354ecfe805c
174,Cooked peppercorn water can cure new coronavirus pneumonia,2020/2/15,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=2735c8f76b2d36862f7ac71f4f2058d3
175,Plasma air sterilizer can kill new coronavirus,2020/2/15,Zhuozheng Medical Dermatologist,suspect,https://vp.fact.qq.com/article?id=190defbb0eda311bdbc508ce7e9ae13f
176,Wearing contact lenses will increase your chances of getting new crown virus,2020/2/14,"Ophthalmologist, MD",FALSE,https://vp.fact.qq.com/article?id=1c37dec1c2aad0313e82cf726a5d1d9a
177,Plasma from New Crown Virus Rehabilitation Patients Effectively Treats Severe Patients,2020/2/14,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=e7c16d7c8e9acf062789a67dd7d9ef40
178,Sachets prevent new coronavirus,2020/2/14,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=9a6247f65785bcf659495e6ecc48e9e1
179,"Prepare 15 masks, one a day, use up seals, can be recycled",2020/2/14,"Associate Professor, Engineering Center of Technical Textiles, Donghua University",suspect,https://vp.fact.qq.com/article?id=87297b3ad2d3941fde0a82b1d6f94766
180,Antibacterial soaps are more effective than regular soaps,2020/2/14,Zhuozheng Medical Dermatologist,FALSE,https://vp.fact.qq.com/article?id=82c94b781f96eb9a3a5d6b82cc1e26bd
181,February 16 Normalization of Residents' Travel in Wenzhou,2020/2/14,Rumor report platform hosted by Wenzhou Network Culture Association,FALSE,https://vp.fact.qq.com/article?id=8b8139606b91a4321d80aae95cae958a
182,"A newborn in Zhejiang named ""wearing a mask""",2020/2/14,Zhejiang Daily Newspaper Group's first mobile news client,FALSE,https://vp.fact.qq.com/article?id=11f2369c64a1499eeaf88b2de454cc39
183,Argentines rarely get infectious because of mate tea,2020/2/14,Editor-in-chief of today's topic,FALSE,https://vp.fact.qq.com/article?id=1d2cef0011a9bd2907ef4967e95aad01
184,"Epidemic outbreak, more than 3,000 new cases confirmed in Shanghai",2020/2/13,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=b57534a6ddce4568af69ce4522fdd599
185,Warm weather birds returning from the south to the north can bring back the virus and infect humans,2020/2/13,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=86d1f299f67a8cd1735483e8dc562968
186,Diammonium glycyrrhizinate + Vitamin C + Rutin tablets can alleviate new coronary pneumonia,2020/2/13,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=0e88f5caeb6aec4bb3f7246fce5f1e5e
187,Zhong Nanshan team's research shows that the rate of viral infection in smokers is much lower than in non-smokers,2020/2/13,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=81921bc4739ece4896407bacc96903f7
188,"Wuhan man wears mask to spray alcohol, died in 84 in an elevator",2020/2/13,Science and Technology Daily,FALSE,https://vp.fact.qq.com/article?id=a5095a4ab599ee4b085da12d12ab5036
189,"The ""Coronavirus Prevention Guide in Japan"" circulating on the Internet is the official guide in Japan",2020/2/13,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=a23f0d3dc21706faa7f1bb146e8b3abd
190,"Have a look, Song Yong, the authority of the Department of Respiratory Diseases of the Eastern Theater Command, answered",2020/2/13,More authentic inspector,FALSE,https://vp.fact.qq.com/article?id=65a49f8a15abc81a9b8bf87ebe1362c6
191,Eating wild vegetables can infect new coronavirus,2020/2/13,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=a2141851348ee5f3772c761e25bb57d7
192,Put the clothes in the packing box and seal them before entering the door. The bacteria will die after 4 hours.,2020/2/13,Dong Bei,FALSE,https://vp.fact.qq.com/article?id=133f77e45d818e63db615a349d63d623
193,"Lung self-test: Hold your breath for more than 50 seconds, strong lung function",2020/2/13,"Attending physician, Department of Respiratory Medicine, Meizhou People's Hospital, Guangdong Province",FALSE,https://vp.fact.qq.com/article?id=ead7561cff3c67bbad49cdde7a6616f7
194,Drink a sip of water every 15 minutes to keep your throat moist to prevent new coronavirus,2020/2/13,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=e057ae4128fc28b0da46ba45e34944f5
195,School has officially announced on May 1,2020/2/12,High-end information brand produced by Jiefang Daily,FALSE,https://vp.fact.qq.com/article?id=c1438efb157805dacfe9ee93e551ff4b
196,Rainy and foggy days increase the risk of new crown virus infection,2020/2/12,Tang Bo,suspect,https://vp.fact.qq.com/article?id=8be33c500e00257c97419ac24ab59d8f
197,Male semen inhibits new coronavirus,2020/2/12,Fang Qi,FALSE,https://vp.fact.qq.com/article?id=e32222e22bcde53f8a0495aeb400dd8e
198,Levofloxacin eye drops prevent neocrown virus from entering the eye,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=7054cf03893dc31ea6238a5c6c2aa5e6
199,"Wuhan Huoshenshan Hospital recruits cleaners at a monthly salary of 30,000",2020/2/12,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=7914d43cf7fd746a6dfd3f2e78a649ee
200,Hubei Suizhou Family Spends Money from the 27th Floor due to Diseases,2020/2/12,Central-level news unit co-sponsored by People's Daily and Global Times,FALSE,https://vp.fact.qq.com/article?id=3b1b9f64c2378620470fffeb5e428f8f
201,Zhong Nanshan praises Mongolians who eat beef and mutton are in good health,2020/2/12,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8fbee9ab19f8b337e09a85a0700b4f44
202,White hair on both sides of the head can prevent new coronavirus pneumonia,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=fdfb9439ecf2a5113791a46252764ece
203,Zhong Nanshan personally sent her daughter to help Hubei,2020/2/12,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=6e712a728a67053547eb80de97ceabde
204,Realgar can kill new coronavirus,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=58393d796dcda0720d675cd41c25f248
205,99.7% absolute ethanol can be diluted to 75% for disinfection,2020/2/12,"PhD in Chemistry, Postdoctoral Fellow at Swiss Federal Institute of Technology",TRUE,https://vp.fact.qq.com/article?id=1dc5d3c0c3504301e4fc9abef65f4d80
