,Unnamed: 0,title,date,author,result,id
346,346,"Do n’t eat fish, especially pickled fish made from grass carp. Poached fish can be infected with the virus.",2020/1/31,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=60390b3f4a5e1f8b253a0c575124b392
355,355,Pass the introduction letter on January 30 to pick up supplies at Wuhan Red Cross,2020/1/30,Report of the CPC Wuhan Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=0cd778ed9c0aa8c4ba531b7d9a50563d
357,357,Asians are more susceptible to new coronavirus,2020/1/30,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=3db3f6a44cdc3dbbf7bc4ee8fab4d83f
359,359,Wuhan Red Cross sells vegetables donated by Shandong Shouguang,2020/1/30,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=0f2861ec609849854954decc2ebe73d7
900,1110,"Radishes have a ""blue heart"" due to toxic preservatives",2016/11/4,,FALSE,https://vp.fact.qq.com/article?id=03d84650a32e6a5e83a73bdcb2ffbb5c
899,1109,Mushroom millet and rhubarb rice produce toxins with the same food,2016/3/18,Wang Changfu,FALSE,https://vp.fact.qq.com/article?id=723bda13b946b285b8a9717dc559246a
898,1108,"Drink more water for colds, because it can speed up detoxification",2018/7/31,,FALSE,https://vp.fact.qq.com/article?id=992d3955c4e3ecabf6b1f2baeaec15c9
363,363,Two highly suspected infections in Chengdu leave West China Hospital without permission,2020/1/29,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=7b61ce67807eeea00fe6f21fa0b66654
364,364,HowNet Downloads Papers for Free on January 29,2020/1/29,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=ac8c937fd2f8edae657b808ad23c18c3
365,365,Vanishing oil can prevent the virus,2020/1/30,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=10b24fc88d975365e57aa37acfae583f
356,356,Customs collects mailing masks on behalf of the state,2020/1/30,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=1865367bdbd95ff51a5fe04cd7393592
345,345,Eye sight can infect new coronavirus,2020/1/31,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=b31754bfc5ab9003117675cf8772c7d4
344,344,"Used masks can be sterilized in a sterilizer, which can continue to protect against new pneumonia",2020/1/31,Zhuozheng Medical Dermatologist,FALSE,https://vp.fact.qq.com/article?id=965c67571d6fa3080a10c7e7c7d2eadd
342,342,Wuhan University Provincial People's Hospital issued a fever clinic can do nucleic acid test detection without waiting in line,2020/1/31,Communist Youth League Beijing Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=91a58cde494d375e849fe1b93d8a2957
320,320,Harvard professor shocked: new coronavirus born of genetic modification,2020/2/2,"Doctor of Surgery, University of Tokyo, Japan",FALSE,https://vp.fact.qq.com/article?id=0a1d512cead01d1705a73aac78b41b5b
321,321,"A resident's home in Shanghai exploded, and men sprayed with alcohol for cooking chores",2020/2/2,New Media Platform of Shanghai Poster Industry Group,FALSE,https://vp.fact.qq.com/article?id=7208c8436d73ccd6809d7429799f6679
322,322,"Helicopter breaks through the blockade, like a movie, goes straight to Wuhan",2020/2/2,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8ab1fb22cf2ed43672f15d2ae09ee2d9
323,323,Lactobacillus tablets can treat new coronavirus pneumonia,2020/2/2,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=5170a765052127db8cd8950db9c2a48d
916,1134,"Scalp on the scalp is a manifestation of ""endocrine disorders"" and ""detoxification in the body""",2019/6/3,Chen Hongyan,FALSE,https://vp.fact.qq.com/article?id=0ab0a049d0c675ecbf8c7868b712c097
326,326,Central government decides to temporarily suspend Wuhan Red Cross relief supplies management,2020/2/1,Mobile news client of Jiangsu Radio and Television Central Station,FALSE,https://vp.fact.qq.com/article?id=6ace2cc86a546dbe86921981f67b9bc7
327,327,Boy urine can prevent new coronavirus,2020/2/1,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=536900372bdb3ffaab431686a1735fd0
328,328,Germany uses nebulization to cure 4 patients with new coronary pneumonia,2020/2/1,"More authentic international issuer, good at German",FALSE,https://vp.fact.qq.com/article?id=8735328058f123017b362189bdde68e7
329,329,Honeysuckle and green tea can prevent new crown virus infection,2020/2/1,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=a69823ee9fc67b039cc6de08486f890e
915,1133,"After the garlic is cut open, it can be used for 15 minutes before it can be used for detoxification.",2019/6/14,Cloudless,FALSE,https://vp.fact.qq.com/article?id=6186b8485e87b7dcd2a95092f6c31181
914,1132,"Boil vinegar and ""sterilize"" the air in your home to prevent colds",2019/9/16,Zheng Zheng,FALSE,https://vp.fact.qq.com/article?id=a1b13840d580d783e393ab4766143c35
333,333,The steam from the ironing machine can be used to disinfect clothes,2020/2/1,Zhuo Zheng Medical Doctor,FALSE,https://vp.fact.qq.com/article?id=4f0852d1e7fa06aa2cd4ca8d7cc60ae3
334,334,Mouth with ginger tablets can prevent new coronavirus pneumonia,2020/2/1,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=f760a73c59fbc597d17def9afadb85a5
912,1130,"Got a ""hormone face"", go to a beauty salon to detoxify hormones and regulate endocrine",2019/11/18,Popular Science China,FALSE,https://vp.fact.qq.com/article?id=f6a58606b9c8d94e72d21137b088bd99
911,1121,Applying salt to a wound is a good way to kill bacteria,2018/1/26,Sun Yafei,FALSE,https://vp.fact.qq.com/article?id=1c19cb095902f7ad769777eaa8757736
910,1120,"Take a pack of instant noodles, need liver detoxification for 32 days",2017/12/3,Shi Jun,FALSE,https://vp.fact.qq.com/article?id=a41ba5ca4afb6de4520d829fae02c4c6
339,339,Drinking tea can prevent new coronavirus,2020/1/31,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=91bea4d0ea59f6baf13d08cc96e65bd2
340,340,Eating Azithromycin Tablets May Prevent New Coronavirus,2020/1/31,Tencent Medical Code,FALSE,https://vp.fact.qq.com/article?id=b207427961470944aa4dd88a1f2cf9f7
341,341,"Drinking tangerine water in special times, tangerine skin can prevent and treat new coronavirus",2020/1/31,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=a19a219043990b53c143748c3ca31140
318,318,"Beginning on February 3, real-name systems in Shanghai hospitals, including family members",2020/2/3,Reporter from Shanghai Rumor Platform,FALSE,https://vp.fact.qq.com/article?id=8306d7597be85cefae93f0742b4ef1fb
269,269,"Opening a window to ventilate can bring the virus into your home, triggering new coronary pneumonia",2020/2/7,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=86cc90fe275606752a235dcc6de3c157
279,279,"Diaper material was requisitioned for masks, many diaper manufacturers have discontinued",2020/2/5,More authentic inspector,FALSE,https://vp.fact.qq.com/article?id=8f8296a9feda4fddd02930b1aa08c538
267,267,Harvard Medical School mourns Dr. Wenliang Li at half-mast,2020/2/7,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=bd45a1b0ea4dbfacdef0df441f8c2fcf
218,218,"Hold your breath for 5-10 seconds after taking a deep breath. If you do not cough, you have no pneumonia.",2020/2/10,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=1709a358b447a4366149369f3bd1486f
219,219,Masks made with diapers (non-wet urine) to protect against new coronavirus infections,2020/2/10,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=d3bd15c0354aac916611b699aa56af97
220,220,"Large-scale elimination and disinfection at 12 o'clock on the evening of February 10, Jinan City",2020/2/10,True team,FALSE,https://vp.fact.qq.com/article?id=6bed2c8287764beb6f595323726913b5
221,221,"On the evening of February 9 and 10, Guangzhou took a fog cannon to kill the entire city.",2020/2/10,Communist Party of Guangzhou Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=e22fe2d07333d44c8ef93e1fcc7463f0
222,222,Large-scale disinfection of Beijing's main roads on the evening of February 10,2020/2/10,Published in Beijing,FALSE,https://vp.fact.qq.com/article?id=c36548887ab812b4ee37596898c08f43
223,223,"Harvard Eight Swordsmen, Li Kaifu, and Zhuang Xiaoying collectively returned to assist Wuhan",2020/2/10,Li Mengdi,FALSE,https://vp.fact.qq.com/article?id=c50e49631ffcc48d9029de15ab4179ed
224,224,You can identify the authenticity of the mask by whether it is waterproof or not,2020/2/10,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=745a779e07f93244beaf1de5a5186070
225,225,Pork eats new coronavirus,2020/2/10,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=b658603349c1025587069e5536bc0913
944,1162,Children's milk drinks containing botox can cause leukemia,2015/12/25,Huang Yulu,FALSE,https://vp.fact.qq.com/article?id=396cb8e2bfc013696593d7769e83b1e0
227,227,"In order to reduce the probability of aerosol transmission, chlorine dioxide should be put into the humidifier",2020/2/10,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=4ada49d62b95cbcd263d0f395f7ec2a4
228,228,New coronavirus is SARS coronavirus,2020/2/9,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=79ecd05d54bde6909a6d940c74bb771b
229,229,Common hand dryers in public toilets can kill new coronavirus in 30 seconds,2020/2/9,World Health Organization,FALSE,https://vp.fact.qq.com/article?id=5bb08c7b330212d3ce1d316535972934
943,1161,"Cherry core is highly toxic, fatal if eaten 5",2018/4/9,Yu Yan,FALSE,https://vp.fact.qq.com/article?id=1d5013727c4118b2fac96eed64d4439d
231,231,None of the 1.46 million people in Lanling County of Shandong were infected because it was a garlic growing area,2020/2/9,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=ccbd165856ba9aae1d7655426954c7a0
268,268,"Shunfeng, Post, and JD Express will cease operations from February 7",2020/2/7,Nantong Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=f0066f87628fa4f1cc120233a5044f3a
941,1159,"""Drug abuse"" plants are natural air purifiers, essential after decoration",2017/6/21,,FALSE,https://vp.fact.qq.com/article?id=0b68e94669668533cdfc8e87638a82e3
233,233,Video exposure of Dr. Li Wenliang during his lifetime,2020/2/9,Jiefang Daily • Shangguan News operates a rumor news and rumor service network platform,FALSE,https://vp.fact.qq.com/article?id=99efda60cfb4a1e9a6098e107758b18b
940,1158,"Spinach, celery, and mushrooms have toxins when reheated",2017/9/28,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0ab66f4f63d43085c31364e373f5e3be
235,235,Beijing's bus and subway need ID,2020/2/9,Beijing Daily,FALSE,https://vp.fact.qq.com/article?id=5ac2db4496f971508a0810b99261db58
217,217,"From the front line of the fight against the epidemic, Dr. Li Liushu just called from Wuhan",2020/2/10,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=ba65d52e402e7be74dcb25455700fdd4
216,216,"Zhong Nanshan: After the new coronary pneumonia is cured, there will be sequelae, which is more serious than SARS",2020/2/10,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=1762c63259bfe2890d2afd97bd2aec9b
215,215,Smell onions can prevent new coronavirus pneumonia,2020/2/10,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=5dc235eadacfa5bdb3a6e84d87d24449
214,214,Non-Shanghai household registration is no longer included in newly confirmed cases,2020/2/11,New Media Platform of Shanghai Poster Industry Group,FALSE,https://vp.fact.qq.com/article?id=92e6f14957c4cabd3fa4cb6467d4a31c
194,194,Drink a sip of water every 15 minutes to keep your throat moist to prevent new coronavirus,2020/2/13,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=e057ae4128fc28b0da46ba45e34944f5
195,195,School has officially announced on May 1,2020/2/12,High-end information brand produced by Jiefang Daily,FALSE,https://vp.fact.qq.com/article?id=c1438efb157805dacfe9ee93e551ff4b
949,1167,Do not drink alcohol for 8 hours after eating durian.,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=6da4576458d779a40214f4bbb9c1f40e
197,197,Male semen inhibits new coronavirus,2020/2/12,Fang Qi,FALSE,https://vp.fact.qq.com/article?id=e32222e22bcde53f8a0495aeb400dd8e
198,198,Levofloxacin eye drops prevent neocrown virus from entering the eye,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=7054cf03893dc31ea6238a5c6c2aa5e6
199,199,"Wuhan Huoshenshan Hospital recruits cleaners at a monthly salary of 30,000",2020/2/12,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=7914d43cf7fd746a6dfd3f2e78a649ee
200,200,Hubei Suizhou Family Spends Money from the 27th Floor due to Diseases,2020/2/12,Central-level news unit co-sponsored by People's Daily and Global Times,FALSE,https://vp.fact.qq.com/article?id=3b1b9f64c2378620470fffeb5e428f8f
201,201,Zhong Nanshan praises Mongolians who eat beef and mutton are in good health,2020/2/12,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8fbee9ab19f8b337e09a85a0700b4f44
202,202,White hair on both sides of the head can prevent new coronavirus pneumonia,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=fdfb9439ecf2a5113791a46252764ece
236,236,Chengdu requires ID card for public transportation,2020/2/9,Sichuan Online,FALSE,https://vp.fact.qq.com/article?id=068d2403737d06841fc8fccef0dc24f4
203,203,Zhong Nanshan personally sent her daughter to help Hubei,2020/2/12,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=6e712a728a67053547eb80de97ceabde
948,1166,BBC reports: More than 90% of bottled water is toxic! A drink will cause cancer!,2019/11/13,Cloudless,FALSE,https://vp.fact.qq.com/article?id=4e6056af7f5d279491fd5f27853f7c2c
206,206,Masks that cannot be burned with fire are real masks,2020/2/11,"Associate Professor, Engineering Center of Technical Textiles, Donghua University",FALSE,https://vp.fact.qq.com/article?id=e791c27d828b08fcce25310c5ea50446
207,207,Matsutake mushrooms prevent new coronavirus,2020/2/11,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=ee8e42961cdb4779c76b95a8bde6a273
947,1165,WeChat group was judged that the video was messy and would be poisoned after reposting,2018/3/28,Cloudless,FALSE,https://vp.fact.qq.com/article?id=cfaa9eb467601c6efed79b111ee47d42
209,209,Plastic bag plugs floor drain to prevent aerosol from spreading virus,2020/2/11,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=b8af445745be1b37f07522a0fac7e80f
210,210,"An enterprise in Suzhou confirmed the infection in advance, and isolated more than 200 people",2020/2/11,Official Yangtze Evening News Brand,FALSE,https://vp.fact.qq.com/article?id=e3e1e5bcd0e7b5e4a4dcfaef46bf7117
946,1164,U.S. announces genetically modified foods contain severe toxins,2018/1/17,Rumor Filter,FALSE,https://vp.fact.qq.com/article?id=18107b989a53e471da45aafed58e73be
945,1163,Cum colleague Huafang Yali was sentenced to death by injection,2018/1/17,Shi Jun,FALSE,https://vp.fact.qq.com/article?id=e3995b2014fefd7f74a02e646e25c297
213,213,Probiotics prevent new coronavirus pneumonia,2020/2/11,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=c8acb02da98081e402bd110dd8207247
204,204,Realgar can kill new coronavirus,2020/2/12,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=58393d796dcda0720d675cd41c25f248
237,237,Harbin to get ID card by bus,2020/2/9,Longshi News,FALSE,https://vp.fact.qq.com/article?id=4ddb25a44bc2a42d48a274d9c3050cf8
756,966,Hair growth products Zhifakang non-toxic side effects,2019/2/11,Zhang Zheng,FALSE,https://vp.fact.qq.com/article?id=888bc3f53ec3f54decb8931091b27a42
264,264,"Ion technology has been found to crack the virus, homemade Tongansi water can prevent the virus",2020/2/7,"PhD in Chemistry, Tsinghua University",FALSE,https://vp.fact.qq.com/article?id=285e934d38411a0a695758e7f321c4d7
252,252,Liquor in the freezer can make 75% alcohol,2020/2/8,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=1b1f782c37b161910e728cd9eab9b794
251,251,Compound cresol soap can kill new crown pneumonia virus,2020/2/8,"Master of Public Health, Emory University, USA",FALSE,https://vp.fact.qq.com/article?id=76174914e9ba638b3fa37e048d0de8d5
250,250,Zhong Nanshan's recommended epidemic prevention tea can prevent new coronavirus,2020/2/8,Central People's Broadcasting Station Radio News Network,FALSE,https://vp.fact.qq.com/article?id=652d6172d51e65d37f48612f598a27c3
935,1153,Caffeine poisoning when durian is served with milk,2017/6/28,,FALSE,https://vp.fact.qq.com/article?id=b9c92f30b2edd0471cd50102013cd3de
249,249,Chinese New Year holiday extended again to February 20,2020/2/8,Jiefang Daily • Shangguan News operates a rumor news and rumor service network platform,FALSE,https://vp.fact.qq.com/article?id=ce206053872a230cba7ae8a43a45adad
248,248,The main road in Shanghai will be disinfected in large area at 12 o'clock tonight. Do not go out after 10 o'clock.,2020/2/8,Reporter from Shanghai Rumor Platform,FALSE,https://vp.fact.qq.com/article?id=e4bdb2b2f30b6aa67253e01f03756d1d
247,247,Disinfection with hair dryer's highest-grade blowing mask in 30 minutes,2020/2/8,PhD in Physics,FALSE,https://vp.fact.qq.com/article?id=f873057fe9241a0a746db5f4a4e1c202
255,255,Quaternary ammonium salt disinfectant benzalkonium chloride (jieerme) can inactivate new crown virus,2020/2/7,"PhD in Chemistry, Postdoctoral Fellow at Swiss Federal Institute of Technology",FALSE,https://vp.fact.qq.com/article?id=29c73b50af666f63a2c8b7d5eba8c8ba
256,256,"Jiaxing Garden, No. 4 Road, Gutian, Wuhan",2020/2/7,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=9d5dd927be7cec228684ab93a7059288
246,246,"The new crown virus is deceptive, and the surface turns negative during treatment, but does not produce antibodies",2020/2/8,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=15f6953928b7ce979bf9a6ffcd8debae
261,261,"Strong hair dryer can sterilize mask, face and hands for 30 seconds",2020/2/7,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=b71527c20139d67620ce39d06d1d6c36
263,263,A half-fold paper towel on the mouth of the mask can delay the use of the mask,2020/2/7,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=1600451c860ee00a724ad15016403a31
253,253,"Zhong Nanshan: It has survived one 14 days, and the 7th started the second 14 days",2020/2/7,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=98b7c122017d5bec74eafdfc9b5f0554
937,1155,"Quantum drink granules can lose weight, detoxify, beauty, drain oil, protect the liver, and sober up",2019/4/21,True team,FALSE,https://vp.fact.qq.com/article?id=1148a8e54b7f48f0cef56b065ad235db
265,265,Fruits and vegetables can be infected with new coronavirus,2020/2/7,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=4ad1fbbe674c7683272bcc17de72db07
238,238,Each family in Chengdu can only arrange one person to go out for shopping every two days,2020/2/9,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=2c0d16d12cb06bd968ec3d8a85e3b8de
239,239,Materials donated by Chinese Australians return to China by special plane,2020/2/9,Ouyang Yan,FALSE,https://vp.fact.qq.com/article?id=8ac01930b3d43e9e166bd03f9c0b2e1b
259,259,"Redecive has more serious side effects than chemotherapy, killing 800 people and harming 1,000 people",2020/2/8,"Postdoctoral Fellow, National Institutes of Health, PhD in Immunology",FALSE,https://vp.fact.qq.com/article?id=80833c0d374165223eadea2b9f9b7580
240,240,You must bring your ID card in Nanjing,2020/2/9,Nanjing Radio and Television Station,FALSE,https://vp.fact.qq.com/article?id=fcd561f050d8777bcf09be479193137b
258,258,"Chinese government to kill 20,000 to control epidemic",2020/2/7,Global Times original review article,FALSE,https://vp.fact.qq.com/article?id=cbd626265a74e69f58117fc079b0c000
260,260,"""Pig farm same"" disinfection channel can effectively prevent new coronavirus",2020/2/7,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=1ee7b3771ebe7d26307f270f0bbdccd8
245,245,Put the mask in a glass bottle and boil it with boiling water for ten minutes. It can be used repeatedly after disinfection.,2020/2/8,PhD in Physics,FALSE,https://vp.fact.qq.com/article?id=a60a0172ba5873c14c95ad0b2e15345d
241,241,Large-scale killing of Nanjing's main roads at 12 tonight,2020/2/9,Nanjing Weibo Group (Taiwan) official Weibo,FALSE,https://vp.fact.qq.com/article?id=121f6f992e3c8dcc67cecd8d5c685852
936,1154,"Illegal traders spray ""lychee"" with ""chemical potions"" to produce ""poisonous lychees"" ",2018/5/21,Cloudless,FALSE,https://vp.fact.qq.com/article?id=55f2b08a931e40228b0b3a2a8b060b0b
934,1152,"In May, 60 tons of poisonous fruits have flowed into our city. We implore everyone to stop buying ...",2018/5/23,,FALSE,https://vp.fact.qq.com/article?id=c4639c78c177e7e66a323a7da2b124fd
242,242,Antibiotics can effectively prevent and treat new coronavirus,2020/2/9,Guidance and coordination body on health issues within the United Nations system,FALSE,https://vp.fact.qq.com/article?id=f88acfc0afab14c8a14e1d9ec5847e3d
939,1157,Masks used by pregnant women are likely to cause lead and mercury poisoning in babies,2018/4/25,Cloudless,FALSE,https://vp.fact.qq.com/article?id=b8debc646a7068e68f55c39012b8dcba
938,1156,State Food and Drug Administration urgently notified 13 poisonous capsules,2018/1/23,Ye Jianqing,FALSE,https://vp.fact.qq.com/article?id=c4d010674e0e93f462ea3742a3e2b72d
